ID,Age,Gender,Grade_Level,Strength_Score,Endurance_Score,Flexibility_Score,Speed_Agility_Score,BMI,Health_Fitness_Knowledge_Score,Skills_Score,Class_Participation_Level,Attendance_Rate,Motivation_Level,Overall_PE_Performance_Score,Improvement_Rate,Final_Grade,Previous_Semester_PE_Grade,Hours_Physical_Activity_Per_Week,Performance
121,17,Other,9th,44.24362173762226,56.69992295026067,74.59946794057089,54.367385517335094,24.518118336887245,72.61889563687946,74.83123466150478,High,92.95170403002152,High,77.55665838744315,5.985767943703739,F,B,7.871362962301604,Average Performer
122,14,Male,11th,51.220098146453616,50.91206469694894,61.13191236607838,54.042947549616976,18.78273696136003,75.46002747253274,69.83361994077097,Low,86.0673425491859,Medium,67.78111728707731,6.667206409674697,A,B,5.288377548448465,Average Performer
123,15,Female,9th,75.60084538268795,56.46507190935643,51.13150458352389,62.35782191822154,25.581421723050397,65.95385625006234,57.80478441609805,Medium,93.30548015780556,High,56.502269306187685,3.797746894662306,B,B,4.841054112205731,Low Performer
124,16,Male,12th,49.0394010027535,38.9519168830476,25.970512821542474,39.28946320350951,19.473689083338673,86.72756845267445,82.34919873516557,High,80.82547410992088,High,87.68169293059783,7.331833040510446,D,A,5.257314387737,Average Performer
125,14,Male,10th,61.49273326285676,52.03232988843293,46.30906267805077,56.802161054504495,23.012660952151926,81.65416823691778,73.38642284667631,Medium,95.32855011204313,Medium,73.19965191145162,1.6664731864216047,B,C,5.273573150285198,Average Performer
126,17,Female,11th,42.96823574874112,33.03542603714024,37.35130107025712,61.92507512477975,25.281376050449825,94.4121743646375,70.26419877900486,High,89.71078101133631,Low,55.9305659948683,2.0104877071007117,A,A,6.353440927535629,Low Performer
127,15,Male,9th,49.65011509503038,48.6652872638156,82.5641407624672,32.21412415993483,21.86554974118515,66.21676922820261,55.369509590826254,High,80.26907748574766,Medium,65.58151072759176,5.273194791177505,B,A,6.347758959850905,Average Performer
128,14,Other,9th,67.7080063563551,39.153108302422524,47.36171281351495,53.19651825918977,23.818963648564537,71.21992100981782,89.55261897902139,High,80.91801189634582,High,71.10886382828417,5.050770555944544,C,B,5.977230527062973,Average Performer
129,17,Male,11th,43.730329422122324,41.1736406889228,51.848072101767286,44.958201689923285,19.934281424449715,77.31445922525572,79.97054117999664,High,90.70076161423843,Low,87.04592093297377,3.56685302315179,A,A,3.0782862793395047,Low Performer
130,17,Female,10th,68.12448557996929,64.83311810252525,58.272280640607015,49.18477326898354,21.214133666287612,81.4648953772577,61.70618743949047,Medium,95.74848983031109,Low,58.91887541741131,6.619188871943772,D,B,5.968603828004249,Low Performer
131,17,Female,10th,57.07751935455475,63.095721447131226,50.654036695586804,53.476764835383364,21.176562276478638,72.84332362452368,85.02737280522906,High,85.39069455072888,High,79.76040719355947,6.0617886284318985,C,B,3.352831203365212,Average Performer
132,14,Female,10th,44.37533224105732,57.30965745088612,75.4257656064613,45.12771435886448,19.013686613839045,66.270389095463,62.536437424221894,Medium,81.4575107281898,High,83.99486426972344,6.716278141868032,A,B,3.0090862903661213,Average Performer
133,14,Male,12th,56.32407739055521,36.89224682392906,40.66025957398322,43.24291920838388,21.29290334753687,83.81407528923572,58.26994761233445,High,96.67529017276502,Medium,63.7134569492543,4.753727129295465,C,B,9.461165738729342,Average Performer
134,14,Female,9th,59.7255444962673,46.203098603662376,52.91911182855864,50.34152417488025,15.805526804545014,82.21135362545581,58.604453237795695,High,91.73170729377088,Low,67.22486381139767,6.205160535956682,B,A,6.839600105181634,Low Performer
135,16,Female,9th,56.21809962217196,64.5571723997502,38.86294121452927,39.12754061137197,20.035385011431583,65.83725899436276,43.43397170367864,Medium,86.20213718207691,Low,59.6369075262623,4.108699393940011,B,A,7.275920464996674,Low Performer
136,14,Male,9th,34.297752801095434,51.700602963678854,30.199662331689414,39.141748711148146,20.860498026521316,88.55442801105495,77.07313570627309,High,87.19750488198255,Low,67.96538858919695,9.107637380173191,C,C,5.21434936266691,Low Performer
137,14,Other,12th,42.728628241751316,77.83195447978034,40.82346363642072,56.79373282956503,20.97528099001848,86.70198709196603,42.53282682492475,High,80.10641169840991,Medium,69.63410025657069,3.3749084597560284,F,B,9.271847135318914,Average Performer
138,14,Male,9th,47.52481364448495,54.71981407273246,49.44444804427382,38.51205964841344,21.034010216516883,76.34296497247793,51.573342531013566,High,90.6700657516211,Medium,76.59649998082371,9.210594858916625,A,B,7.103443916637324,Average Performer
139,16,Female,12th,49.25566570899954,52.30458939788038,43.5604666322411,56.66312500909212,21.752943200559486,75.79597862376036,38.866179863822,High,83.96856276357221,High,80.90183471020447,5.069775894178817,B,A,8.1533589561887,Average Performer
140,14,Female,10th,56.206720975506784,46.29060242956999,39.61368530189216,54.62591292853951,23.917766072344257,80.54057771115907,68.70895460813661,High,99.89112941685873,High,62.519039353783526,2.2489782208625146,B,B,4.948499752221711,Average Performer
141,17,Male,11th,51.777010009332535,51.60249085738739,28.90523804492249,32.741932712094034,25.49806829653009,66.38296929743741,67.74519309592192,Medium,87.0045878815472,High,50.326749357740056,7.736158700977202,B,B,9.680095046553003,Low Performer
142,14,Other,9th,36.64655641289899,48.17036196343347,48.75341641056958,43.22435347664345,19.400939092606933,75.30031479164082,65.09955680220455,High,87.14714015474033,Medium,69.78755220723758,5.251802776789918,B,B,8.56369032126652,Average Performer
143,17,Female,9th,53.801978510059634,58.49730412026308,27.429194389534967,61.94109403047372,17.187196578443423,53.4761645539082,54.36133457994136,High,89.1462946852668,Medium,72.9353752996864,6.7022481967604755,A,C,8.831587704116348,Average Performer
144,17,Female,10th,56.10585745283823,61.48042780153501,61.40083945534404,40.18834468860318,17.83182235102759,83.76455645502935,52.416493698450395,Low,97.91890007796867,Medium,72.49417687685042,7.447711837085187,B,A,3.377554139406034,Average Performer
145,17,Female,11th,55.5979044793104,40.568126473904606,51.23659629401755,45.355957376906126,20.05118831522029,59.385067775581405,76.96554795319861,High,95.02045249649376,High,66.73326752490956,5.675911108290051,B,A,4.167705662969756,Average Performer
146,16,Male,12th,60.807807255546216,34.025204557306665,28.13672750802604,54.62060893251896,20.592314728733964,90.03419828428999,61.74172102437268,Medium,86.27825174494603,Medium,71.24752099663934,3.8155183103743706,A,C,4.2850127974686165,Average Performer
147,16,Female,11th,58.33922154548904,27.96553552276044,45.36186384425205,57.83390509282596,18.92001573521017,71.6987990603355,74.74537482304217,High,92.9674816493199,High,85.15444808352248,6.951426755338501,C,D,4.167273785974969,High Performer
148,16,Other,10th,54.59180079228437,56.095895922950525,38.71765391614125,47.48461113955504,16.81553334300042,72.88333018068823,56.72126970813666,High,89.65588746951904,High,73.8173416896251,5.001511014909191,C,A,8.843265296834304,Average Performer
149,14,Female,10th,49.29834288541353,36.759600725913515,54.78761765628771,44.02489805308358,20.175516690103247,68.72266093915495,72.71594114156623,Medium,87.30917621753122,Medium,66.26631574996915,6.3717156372168375,B,B,2.255078361668737,Average Performer
150,17,Female,11th,33.39039066484008,24.165312884570206,70.10675669034717,64.22369861698508,22.725706480455884,72.11961126077924,89.54917055974096,High,79.80789431960876,Medium,64.99802182904004,0.6925388524170772,A,A,2.6087999118461944,Low Performer
151,16,Other,12th,54.296182191325855,54.66294325437157,21.87241295531383,67.3889966379758,24.38011786334226,89.18531345148037,78.79248700589176,Medium,86.59840658637228,Low,68.3014764232227,5.893963434019704,B,A,4.19131896503923,Low Performer
152,16,Female,12th,52.076876871631114,79.91599420919349,51.72539118721126,59.788580507817954,19.770307787566715,50.1219134346492,63.813792726752794,High,81.14546467556437,High,86.3673996183064,3.72282834970994,A,B,3.598983797195549,Average Performer
153,14,Male,9th,52.715788371953735,49.92714906152128,47.59800806650039,50.85318142565024,20.348008711426264,87.76965386088187,73.85798455533892,High,97.87105374629137,High,68.16699290473802,8.306619274357061,A,A,3.854876911062787,Average Performer
154,16,Male,12th,37.232514241796906,60.0618892934197,60.07010114675698,41.91734278359074,18.29320676461076,78.38023481101708,66.39002238204681,High,83.38517033740868,High,69.80205655479293,6.2461746957781905,C,C,8.3835455140264,Average Performer
155,14,Male,11th,39.189434595917376,50.98195230257078,53.19794942356533,41.695555934434346,21.874243318500895,62.929783521427844,70.11820277042092,High,98.80660036333431,High,65.17686429063697,5.4797154916985935,A,B,6.505012751136375,Average Performer
156,15,Other,10th,60.53152853332904,48.81332416170629,38.72046002391771,55.22514105265758,18.60628546323674,64.24687606950762,65.11583421777244,Medium,88.32638225236778,Low,80.98983357441965,5.972619986700443,A,A,2.046165290343744,Low Performer
157,16,Female,9th,49.60444846143345,61.028917795853225,45.214190965000725,54.18398220888684,24.2925112529648,91.76393027208204,67.53497191171913,High,90.788609466904,Medium,89.59837254744676,3.0031182942465637,A,A,5.434582125633562,Average Performer
158,15,Male,9th,56.81500697372624,46.51670546973618,38.05961214794766,64.01598592946429,15.0,65.54493120057269,73.18140029611263,Low,88.57351111223319,Low,74.50613049431388,8.246513381056108,A,C,5.2630794148028714,Low Performer
159,14,Other,10th,50.28318376130461,53.20870776886284,66.14010707897897,56.50450092536139,20.56148131019015,63.46649489404041,55.09961950627074,Low,78.23451542416753,High,70.82772903785425,8.982740836833809,A,A,2.9115621555563482,Low Performer
160,17,Female,12th,50.297561394957455,53.86037367435216,50.319674730079136,34.96919698240182,23.20442935676697,86.37314542364729,54.761817595150326,High,84.39553047519853,Low,70.36782833174234,5.785827021096432,F,B,7.409134308811657,Low Performer
161,16,Other,10th,59.382838059759976,41.98291455628342,78.5178602862951,60.51947617722919,22.735338065290016,78.38552876285914,49.171861692531834,High,77.4786528069406,High,46.15693211214254,8.180807137147276,A,B,7.616777507035929,Low Performer
162,14,Male,12th,44.83955271782626,61.90450819443827,49.090087792780686,40.01939372685587,32.77213465592199,65.620744234636,45.99593343244435,Medium,90.57385110458455,Low,77.45150864284817,3.8617036026549325,A,B,7.7671457524167815,Low Performer
163,17,Male,10th,50.96120776940983,47.9004829196551,39.37389849634306,46.16028728047648,23.39920009827163,77.16624975404619,51.74075961669281,Low,86.17185488001097,High,71.34166415995844,3.4057728675500387,A,B,7.827767564468736,Average Performer
164,17,Male,11th,45.377247112949576,40.93105808608586,27.29428411080759,52.502002062516944,17.983781612631958,64.74247316359723,72.39193760206194,High,94.44962428927342,High,74.28342050660726,5.081849497457846,D,A,2.0004226154583744,Average Performer
165,15,Other,12th,45.65503772567684,56.43811812284484,22.952904856160824,69.95667489783965,21.618143011643706,86.00821398422605,56.60818726762174,High,80.51176202498425,Medium,62.88537805916295,5.869882076735797,B,A,9.631366430773777,Average Performer
166,14,Other,11th,46.908278765313604,39.21838421850755,26.237960854917652,81.09918556005361,15.0,85.61370964873133,77.70421696346645,High,79.11415146073337,Low,66.15543121022908,4.212026637513759,B,A,8.513670136437305,Low Performer
167,17,Male,9th,52.22133771633713,50.33817388842954,54.00689976517225,56.06723059136183,21.677601002812956,80.32006198821944,70.52070623128843,Medium,85.1583057740942,High,65.88975063496827,6.075536380736968,C,B,9.231853572714282,Average Performer
168,16,Other,10th,45.212513783365225,49.89057204026956,57.63087534844901,48.168033812796125,18.667775771996965,78.61661061247017,40.47243679842919,High,98.16463458045953,High,80.21622984073039,5.612778964146828,B,B,2.125146362459473,High Performer
169,16,Male,9th,62.55756125573521,63.030746789978934,26.282139469518,55.345056484805504,25.661561102240647,92.61188124867374,79.82463376332535,Medium,92.7605453753103,Low,66.21240163396907,3.0033864494178903,B,A,9.470870366285915,Low Performer
170,15,Male,9th,41.05392697780496,55.696378794559436,63.425574711141735,58.87655425873836,19.80183890161786,74.99686327388225,82.16197968387564,High,85.47309061982297,High,90.82660322109797,6.037586034903443,A,A,8.478308229504837,Average Performer
171,17,Female,9th,48.13128355838641,49.69967649505827,42.75408422474841,46.793323744428086,21.532936336819013,63.181258745791986,55.0920598774772,High,87.93180424385777,High,74.30862419015037,6.727056485043042,B,B,8.697753143669589,Average Performer
172,14,Other,9th,45.60268941725825,59.813195590403446,52.20189517978324,67.95211355912322,19.457768634382386,79.49473912832306,76.30287314342488,High,77.10532527942746,High,57.243173400042686,5.342938635180782,B,B,2.746299077775748,Low Performer
173,16,Male,10th,64.46977884353733,66.68249058820776,74.18330942383136,52.30070759191402,28.955405407413323,95.86047049537115,57.15252643886201,High,99.61439740940283,High,68.71453706748044,7.305296206523385,B,F,7.910224231348781,Average Performer
174,17,Male,9th,51.965547765115744,56.69372367622235,63.452589737982976,54.97743089091394,20.715028935528352,64.85240506814148,71.46505565122503,High,91.66018261737298,Low,63.48324877843584,2.565192413006096,A,B,9.679333517136728,Low Performer
175,17,Other,10th,60.31844539468635,50.12423143812057,45.97204028141252,56.659242520544616,29.330228173916808,71.38537233306015,51.03252389567552,High,82.13510171158556,Medium,48.056175301799755,5.935900844263704,B,B,7.428378731345285,Low Performer
176,15,Female,10th,35.14439626963028,34.25796521179809,36.63211661877069,54.21586610614456,25.256607048473064,79.16446038101452,43.103403211981345,High,89.64520985538111,Medium,85.9947094011379,2.6594385872064503,A,B,6.564491236996852,Average Performer
177,16,Female,11th,52.67050265869259,37.21863604309553,17.722768980060422,58.38940500469612,23.928266909341545,74.4609515099426,64.25774215580547,High,77.73705915172485,Low,77.03142542220004,2.771837283533825,A,D,9.565037421991976,Low Performer
178,16,Male,12th,58.89630795623437,46.337303547743986,39.212700211363696,43.82746813453077,23.47493258927008,65.17696419622686,68.14406580587746,High,99.14591672018959,High,75.33207317899313,3.7381383325244197,B,C,5.543496973875488,Average Performer
179,14,Other,12th,50.82283989275424,42.685853574088604,46.83304641758458,44.41698246053969,23.575189192865007,86.21857856230471,64.03480459578094,Low,79.36962469708415,High,71.65403660299704,3.1158796328515104,D,B,6.79434853048383,Low Performer
180,16,Female,10th,60.654803750653514,47.75634436417465,35.19230709273224,38.99845767028305,15.0,98.2004072201726,52.239541626661605,High,91.20075795138035,High,56.17982431307563,3.9040083625177244,B,A,5.8107063479549295,Low Performer
181,14,Other,11th,44.82711549899628,50.67979909876529,48.031145493615426,54.39501230620226,20.884466423396972,76.96131459023907,64.00151406803295,High,81.13636156347326,High,65.16382860444563,4.571699378577622,B,A,9.462769770882392,Average Performer
182,16,Other,10th,64.0934744018558,56.35631305228077,51.15277824438152,57.78936503512114,25.380631884737287,65.95931710264,74.03942128871101,High,92.9390345662134,High,78.41780774784013,6.674308972662769,A,B,2.608677814124058,Average Performer
183,15,Male,10th,72.9889812361925,49.15401466329091,46.627160272878825,54.57772866151886,21.80441126610358,59.51039474946525,69.32660454816194,Low,94.42053418100703,Low,59.487799702174975,4.357681922588595,A,C,6.008957606602785,Low Performer
184,16,Female,10th,46.37161439560341,55.83801972591442,40.249961287648105,66.74492433347538,16.3792406127857,77.5797598122118,72.7375154589882,High,91.83549322278581,Medium,44.682306837491865,1.8287485864608146,A,B,7.4956195310835065,Low Performer
185,14,Male,11th,45.54497478599228,50.773692977721446,52.529820079500915,49.94403981170954,21.79038219769012,86.03877343316258,59.94827199318651,Medium,90.36248650637981,High,67.72893992219073,7.280135692990321,B,A,8.335252307377896,Average Performer
186,14,Female,12th,64.533844771177,26.294401203753544,56.629109743541136,56.687416555925125,28.816422065021964,79.75167746495381,87.57576872074239,Medium,97.31172734880029,Medium,68.58242445972462,3.325819732769921,A,C,6.664149179553091,Average Performer
187,15,Female,11th,65.79572145730712,38.72797527417495,33.64401383835731,39.08299123860686,26.987566862138877,74.97596159081147,52.35739995167829,Medium,76.96566777474395,Medium,71.35563416414709,4.882559145790743,A,C,9.271341952971632,Low Performer
188,16,Female,9th,44.771399728467316,48.27094933134062,71.16398569619405,46.12900297525599,21.751983962535874,69.10728348210694,77.31340445630077,High,83.27286914450488,Low,77.28518643514536,5.893073013881423,C,A,9.535931575070974,Low Performer
189,16,Female,11th,45.798131829041424,35.48366308590671,48.521178015736076,56.95537757565778,25.805797108232348,64.07836367281911,87.72836639439942,Medium,81.20718699077115,Low,76.37605812231209,5.399220836805566,A,B,2.514553785548668,Low Performer
190,15,Female,11th,47.18215391139493,57.19914475995445,50.28274434417271,58.491021107431436,20.533971918527794,83.34751326324883,77.21362139123343,High,99.70034905163554,Medium,72.58769805243922,7.1883590950429515,B,B,5.218964316330995,Average Performer
191,16,Other,11th,36.555494889657226,68.36900998812436,60.62321634884836,47.060330523358175,15.184513652693123,84.13771621385585,66.96213659402756,High,84.73474449167183,Medium,81.9553138808671,5.958006286785518,B,C,2.1876721737692355,Average Performer
192,16,Male,11th,40.81348053515802,64.62514222036779,53.49824196895253,49.28400748141933,18.30213604748178,59.54270213309267,62.07554430005531,Medium,93.31531748100997,Medium,54.81030219186685,3.277380840605784,B,C,4.635333258995543,Low Performer
193,14,Other,12th,39.95859233247932,47.438685548837505,64.29704950869868,34.821262533191906,28.25155507403279,90.89838978180684,85.54131476569384,High,92.11812909702512,Medium,75.0458181447739,9.357124347983323,B,B,6.294945743764817,Average Performer
194,16,Female,9th,42.32202434895871,67.88871364219942,54.30686247802736,46.42970799193391,20.904027672682783,80.74071220894001,48.65537612107491,Medium,80.30203093693444,High,76.26538363336942,5.388666926676467,B,B,9.28635944407959,Average Performer
195,16,Male,12th,49.65315112613219,51.78400948642534,40.81343938039343,58.90383163519786,21.026464082499928,88.99594645145794,55.44813609430535,High,80.97494200528878,High,57.6043771391976,4.7053195467569875,A,C,8.772434579723223,Low Performer
196,15,Female,12th,52.342147325365204,45.95496834658353,55.42255287809152,55.75205016106566,20.80064721490048,61.57872251514885,64.03663351762418,Medium,82.03211408882585,Medium,54.971293913176105,6.927850846111141,C,B,3.019997813375886,Low Performer
197,15,Male,11th,65.50500492814076,42.639168037508725,32.844106890190076,55.0066572138121,29.616546358292027,61.34175844584561,88.56480636267997,High,85.27818195648447,High,62.54057873524398,5.498901891860145,C,B,2.7442429979271656,Average Performer
198,17,Other,10th,40.016459592612094,46.37036376214246,51.62839558664785,50.4977368718096,28.503835661448253,73.51030690232703,75.69651454061344,High,80.85812664126317,High,63.38458557484708,5.798456385878654,A,C,6.714138710053336,Average Performer
199,14,Male,10th,59.843223984765835,45.34187817750525,49.50155014033309,50.07063158628176,30.875120933792537,80.02784426895194,55.47931362234632,High,75.4912870686712,Medium,77.5341946350243,9.984367997201375,A,A,6.256943779670261,Low Performer
200,16,Male,12th,47.86011155774491,52.04499466850585,46.8782471409119,43.39678860526553,21.363819158399796,92.96360822926964,65.34538441922645,Low,96.98482642017989,High,63.85461216308905,4.449757143489907,C,B,4.131021131440191,Average Performer
201,16,Male,12th,49.50536290347567,51.92688777259838,48.07193732841604,56.98828420202535,23.18249795498838,82.06078913815132,60.78515283855558,High,99.14024578452211,Medium,61.43651481718796,4.364478211965208,B,C,9.195624676430683,Average Performer
202,17,Male,11th,56.74819492166604,50.03655224184097,21.772264317535413,54.2097294438939,15.933429802316835,72.57318723187967,59.353165116496974,High,83.5392596757892,Medium,63.883662633054406,5.233157024024927,B,C,9.418931275692428,Average Performer
203,16,Male,12th,38.772779784377015,55.2432580369562,41.76912638388558,54.920188479927994,27.9077377044731,64.73630792334107,84.68334337835168,High,83.46267198563682,Low,81.18632334154212,7.143031871162077,B,B,5.220891506721301,Low Performer
204,14,Female,11th,53.82409746184051,64.28775529743609,51.39267351711672,44.739651573324196,17.32888179492826,87.3000057271915,49.42385306104742,Medium,75.17729531935927,High,70.13043374376952,1.9869319396192018,A,A,9.122420456908163,Low Performer
205,17,Male,10th,51.66452208213056,61.394649625295884,52.397845879961004,28.466570801287556,22.867102255050515,65.35294574249285,94.1317128360156,High,92.00626720825935,High,68.20748974643088,1.0688882170469896,B,B,5.071591154103781,Average Performer
206,14,Male,10th,54.92451264008149,32.18122437860116,34.58487288611063,60.97152711753696,17.610789889468624,91.28468554772321,82.42344535276933,High,95.63599739371571,Medium,68.89994501298949,3.825769458759705,B,A,7.894534654637601,Average Performer
207,17,Other,9th,52.89168643907818,19.352946381176544,68.98561761297051,45.211625439915956,19.644532693045214,72.1561535039349,86.36292505905547,High,78.66520750900008,Low,82.92060334326523,1.7321540818814256,A,A,5.807537740381793,Low Performer
208,17,Male,10th,74.55300139910895,61.21183893487128,37.007377276782485,41.372242359568794,18.6509502758012,90.9058207261785,63.05590731962113,High,78.99165873417877,Low,62.50828273396758,4.150337304948723,B,C,2.980665252057464,Low Performer
209,15,Other,12th,43.62260015748684,33.59745561901495,64.54185800790106,56.934789119139936,19.56849895729673,81.78931290059279,67.75088921381337,High,94.75208124928594,High,83.15508290940105,6.004999392258581,C,A,9.423473609896172,High Performer
210,14,Female,10th,44.690030449981826,47.3028151772878,56.40791542807527,46.0798736008087,19.843509187404084,73.63004510557542,48.502722782129325,High,90.40726870885362,High,72.10496298921504,3.218502272895473,B,B,5.632772747020293,Average Performer
211,16,Male,11th,43.76859473575236,35.95864368728769,40.30659035234295,60.59936384046622,19.80692482029969,69.80603628173873,62.130063893997956,Medium,76.12151394069292,Low,68.39580618024652,2.146346846437315,A,B,7.875896322579229,Low Performer
212,16,Other,10th,44.44522880839745,28.376234749039764,76.62966338914268,56.17005949576698,25.333335647121228,71.59092122653921,77.40482271464727,High,90.56367476155704,High,95.00900497934282,5.1386743234306955,B,F,4.937390515450337,High Performer
213,14,Other,9th,43.62612872693482,56.49755273845746,32.095447523652794,56.83569323200477,17.58054882774992,79.28316692375238,89.44094592672094,High,82.72294307109415,Medium,59.44360510201403,6.7250869692303406,C,B,2.1510470286098773,Low Performer
214,16,Female,10th,61.89016531107552,59.10986192363176,63.787312604150024,36.340442887994655,22.882165708055467,75.77156496217717,53.392647747963224,High,84.21812888677115,High,66.46314240432994,1.6100531229667747,C,A,2.8042428695346873,Average Performer
215,16,Male,11th,64.20504247989855,43.081875191279366,65.00873477064468,62.11943985386401,26.871836609222235,69.06188591931294,64.51741094522102,Low,94.243285457422,High,57.67568760835999,6.640464796611968,B,A,5.969755835919395,Low Performer
216,14,Male,11th,44.29253706250524,18.90749249426108,39.94069686385033,52.61250531233856,19.947214541946416,73.34368589682367,67.73051169651217,Low,95.27337981681526,High,79.52461970536169,6.634612407476652,A,B,7.519714857010899,Average Performer
217,17,Other,12th,41.67644426895771,43.44506662097021,70.88697950096493,46.307228607537965,19.128324437009592,75.7857702971915,49.06316196711272,Medium,85.00891567099576,High,86.89188933651678,6.908170204313256,C,B,4.6778826126342326,Average Performer
218,14,Male,10th,54.71415556386404,54.70164806483056,46.24930228101571,51.43388467342251,21.077901499278997,53.71265905585188,78.87023862637601,High,98.67882340015888,Medium,86.6992278140464,7.4369604297433725,B,B,7.563907673421203,Average Performer
219,17,Other,11th,44.477769557190285,32.25306117471045,54.33040443919786,32.2376476710168,26.71890083344284,79.58168114788698,59.14014502386087,High,85.1615679488018,Low,82.23948753146004,9.404027849319231,A,B,7.589084715455648,Low Performer
220,16,Male,9th,56.32931817755511,52.20031903734987,53.90482758156831,54.08652811480671,22.77643052381343,65.20278775283194,67.06914473234464,High,94.29590088075275,High,68.02379532204034,4.287815902761889,B,A,7.631487258622647,Average Performer
221,16,Other,12th,52.029230208513,49.81628180992406,47.98536887794178,39.706284918179286,19.875142821569607,63.46667596794255,63.22075942132184,High,87.09693161410648,Low,66.34759022510154,5.219143160155716,B,B,5.940174832164067,Low Performer
222,16,Male,9th,34.84255885002768,56.95149799521306,62.16212409739673,36.47329714156466,23.93550660475216,58.1265565288929,58.159922414204885,High,97.4383081630521,High,53.28830227505935,4.167123133503949,B,B,9.319089200972032,Low Performer
223,15,Female,10th,65.47505201330061,51.43496442096984,61.902330808283196,34.77640813782109,17.590831400654306,57.0610750213211,69.89432521779167,Medium,97.69403109125446,Medium,90.35873535181793,5.003953689511621,A,A,5.913572143844925,Average Performer
224,17,Male,10th,67.95877673095522,38.323172709421335,23.772020401427287,61.12688374989925,24.725438041771792,61.44552496887711,66.76585632147966,Medium,77.1854201967771,High,74.68978078148467,8.065746711272624,B,A,5.6021215479731055,Low Performer
225,15,Male,10th,43.87211309515614,64.3588580199739,69.56510364317229,43.707366063072115,23.634429230807072,67.9097904236951,64.42213176582001,Medium,98.41233328275564,Low,65.08043095130517,2.3099710321386624,D,A,3.595046552085016,Low Performer
226,15,Female,12th,46.122984400640156,48.09764512367636,25.062620179464886,65.337277099165,20.768766115444464,94.53259137526568,59.07307567479486,High,95.63837103801039,Medium,83.28056888986967,3.277900655668849,C,A,4.461240698850692,Average Performer
227,14,Male,11th,52.85865390724905,49.672345525880814,65.48819306512486,44.64198536947702,18.645656806211075,69.74120324104796,74.79287006174434,Medium,94.78276785781668,Medium,60.27235483239999,7.754361873009122,D,B,2.3386759401464268,Average Performer
228,15,Female,12th,53.34456789987025,38.80078449112165,66.90057705241375,32.92642042407053,18.453276310866173,76.77750106268032,94.80425902738428,High,80.02278349213806,Low,74.06622034222674,7.04007301380418,F,A,7.068282348929362,Low Performer
229,14,Male,9th,56.5854427267283,44.68061298570188,33.63550354677203,38.83475560051341,24.139269345383642,79.00481386506328,72.09830849258691,High,95.12798021886663,Medium,68.27370865709165,4.273736706365844,A,A,3.988285951416743,Average Performer
230,14,Other,12th,70.1020453876635,39.38236743167719,43.83778568068123,62.35811620006939,26.915922009956248,76.3106518621585,84.94177322366693,Medium,96.25331836712593,Low,76.386771398803,6.70880400224144,B,A,4.433242035883721,Low Performer
231,15,Other,9th,48.2305277250595,47.924647280918926,33.41442997271096,48.441018220633325,19.45076901188482,74.22556539274007,49.14667112269806,High,82.22875836135377,Medium,69.36426460813878,5.682431684984066,B,F,8.16651617331457,Average Performer
232,17,Male,12th,42.01702755461546,70.54050176170813,46.77618454566897,44.51712703509399,23.83354681420594,63.04706236400755,72.36642158940654,High,98.8065019590581,Low,55.49072108888776,8.000549218001975,C,C,4.617769465291631,Low Performer
233,17,Male,11th,36.20680771985473,33.537186284823726,45.379485737213884,51.60018225852788,15.0,89.50927548279212,53.539475215434,High,76.24650365997911,Medium,70.75576372670038,5.149019187653545,A,A,3.9375671361051374,Low Performer
234,17,Male,9th,42.69069960058081,30.637263225479106,61.6949079840401,55.01782736167545,19.661529077371203,93.07196643637886,47.846126087021474,Medium,78.74773133117849,High,80.48864141875362,7.051264227745165,F,B,3.352461993069646,Low Performer
235,17,Other,10th,49.66873027126203,67.6540439299233,69.65463119179412,61.17398815902461,21.87576426851639,58.17341305877314,58.909428888114455,Medium,88.43952845128786,Medium,69.70783594146015,10.0,B,A,8.198867217455646,Average Performer
236,17,Male,10th,67.94557863517788,47.48811587417761,70.93525716184934,64.48499229892926,18.361266332072667,64.7597140911362,87.87849001620359,High,89.39481177805774,High,77.75115121589086,6.196198310094933,C,B,3.037650063920215,Average Performer
237,15,Other,12th,44.823887009638284,41.971127136081,41.567479601325466,46.40231354210914,18.253974500841615,72.20189657622994,84.25023743004468,Medium,91.12875208252258,Medium,59.54470514325947,5.098656331589687,A,A,5.630030082002828,Low Performer
238,15,Female,10th,52.237879516388986,62.47885624875292,46.86167189383208,36.73952313917962,19.328881774124454,65.35462205089809,73.645070830816,High,75.42422823288666,High,69.73739206730149,6.444893970441958,A,B,6.055440928617555,Low Performer
239,16,Other,9th,49.83577103927248,42.73261352315763,24.748427116685747,45.86534838876724,23.168770913305494,80.05965553455866,47.009491601651035,High,99.00916936555325,Medium,63.75489544911423,4.26943828359223,C,B,7.499119301485717,Average Performer
240,17,Other,10th,61.88393273448084,71.91211656256323,37.911949002557165,52.60280506582886,21.250683926374503,67.71727797593387,67.05579022918094,Medium,76.1147023183536,High,77.4698084010471,9.775935411049463,A,C,7.066267858663964,Low Performer
241,15,Female,11th,75.26932425873622,58.13511045607123,64.47277449646187,40.36241073789389,15.0,96.65056067806603,74.52550013352604,Medium,78.57654881808506,High,70.31491562261996,5.360142075391963,C,A,8.485765383561398,Low Performer
